top_level_category,subcategory,taxonomy_path
automotive,transmission_repair,"automotive,automotive_services_and_repair,transmission_repair"
automotive,truck_dealer,"automotive,automotive_dealer,truck_dealer"
automotive,truck_gas_station,"automotive,gas_station,truck_gas_station"
automotive,truck_repair,"automotive,automotive_services_and_repair,truck_repair"
automotive,truck_stop,"automotive,truck_stop"
automotive,used_car_dealer,"automotive,automotive_dealer,used_car_dealer"
automotive,vehicle_shipping,"automotive,automotive_services_and_repair,vehicle_shipping"
automotive,vehicle_wrap,"automotive,automotive_services_and_repair,vehicle_wrap"
automotive,wheel_and_rim_repair,"automotive,automotive_services_and_repair,wheel_and_rim_repair"
automotive,windshield_installation_and_repair,"automotive,automotive_services_and_repair,windshield_installation_and_repair"
beauty_and_spa,acne_treatment,"beauty_and_spa,acne_treatment"
beauty_and_spa,aromatherapy,"beauty_and_spa,aromatherapy"
beauty_and_spa,barber,"beauty_and_spa,barber"
beauty_and_spa,beauty_and_spa,beauty_and_spa
beauty_and_spa,beauty_salon,"beauty_and_spa,beauty_salon"
beauty_and_spa,blow_dry_blow_out_service,"beauty_and_spa,hair_salon,blow_dry_blow_out_service"
beauty_and_spa,day_spa,"beauty_and_spa,spas,day_spa"
beauty_and_spa,esthetician,"beauty_and_spa,skin_care,esthetician"
beauty_and_spa,eyebrow_service,"beauty_and_spa,eyebrow_service"
beauty_and_spa,eyelash_service,"beauty_and_spa,eyelash_service"
beauty_and_spa,foot_care,"beauty_and_spa,foot_care"
beauty_and_spa,hair_extensions,"beauty_and_spa,hair_extensions"
beauty_and_spa,hair_loss_center,"beauty_and_spa,hair_loss_center"
beauty_and_spa,hair_removal,"beauty_and_spa,hair_removal"
beauty_and_spa,hair_replacement,"beauty_and_spa,hair_replacement"
beauty_and_spa,hair_salon,"beauty_and_spa,hair_salon"
beauty_and_spa,hair_stylist,"beauty_and_spa,hair_salon,hair_stylist"
beauty_and_spa,health_spa,"beauty_and_spa,health_spa"
beauty_and_spa,image_consultant,"beauty_and_spa,image_consultant"
beauty_and_spa,kids_hair_salon,"beauty_and_spa,hair_salon,kids_hair_salon"
beauty_and_spa,laser_hair_removal,"beauty_and_spa,hair_removal,laser_hair_removal"
beauty_and_spa,makeup_artist,"beauty_and_spa,makeup_artist"
beauty_and_spa,massage,"beauty_and_spa,massage"
beauty_and_spa,medical_spa,"beauty_and_spa,spas,medical_spa"
beauty_and_spa,nail_salon,"beauty_and_spa,nail_salon"
beauty_and_spa,onsen,"beauty_and_spa,onsen"
beauty_and_spa,permanent_makeup,"beauty_and_spa,permanent_makeup"
beauty_and_spa,piercing,"beauty_and_spa,tattoo_and_piercing,piercing"
beauty_and_spa,public_bath_houses,"beauty_and_spa,public_bath_houses"
beauty_and_spa,skin_care,"beauty_and_spa,skin_care"
beauty_and_spa,spas,"beauty_and_spa,spas"
beauty_and_spa,spray_tanning,"beauty_and_spa,tanning_salon,spray_tanning"
beauty_and_spa,sugaring,"beauty_and_spa,hair_removal,sugaring"
beauty_and_spa,tanning_bed,"beauty_and_spa,tanning_salon,tanning_bed"
beauty_and_spa,tanning_salon,"beauty_and_spa,tanning_salon"
beauty_and_spa,tattoo,"beauty_and_spa,tattoo_and_piercing,tattoo"
beauty_and_spa,tattoo_and_piercing,"beauty_and_spa,tattoo_and_piercing"
beauty_and_spa,teeth_whitening,"beauty_and_spa,teeth_whitening"
beauty_and_spa,threading_service,"beauty_and_spa,hair_removal,threading_service"
beauty_and_spa,turkish_baths,"beauty_and_spa,turkish_baths"
beauty_and_spa,waxing,"beauty_and_spa,hair_removal,waxing"
business_to_business,abrasives_supplier,"business_to_business,business_manufacturing_and_supply,abrasives_supplier"
business_to_business,aggregate_supplier,"business_to_business,business_manufacturing_and_supply,aggregate_supplier"
business_to_business,agricultural_cooperatives,"business_to_business,b2b_agriculture_and_food,agricultural_cooperatives"
business_to_business,agricultural_engineering_service,"business_to_business,b2b_agriculture_and_food,agricultural_engineering_service"
business_to_business,agricultural_production,"business_to_business,business_to_business_services,agricultural_production"
business_to_business,agricultural_service,"business_to_business,b2b_agriculture_and_food,agricultural_service"
business_to_business,agriculture,"business_to_business,b2b_agriculture_and_food,agriculture"
business_to_business,aircraft_manufacturer,"business_to_business,business_manufacturing_and_supply,aircraft_manufacturer"
business_to_business,airline,"business_to_business,business,airline"
business_to_business,aluminum_supplier,"business_to_business,business_manufacturing_and_supply,aluminum_supplier"
business_to_business,apiaries_and_beekeepers,"business_to_business,b2b_agriculture_and_food,apiaries_and_beekeepers"
business_to_business,appliance_manufacturer,"business_to_business,business_manufacturing_and_supply,appliance_manufacturer"
business_to_business,audio_visual_production_and_design,"business_to_business,business_to_business_services,audio_visual_production_and_design"
business_to_business,auto_manufacturers_and_distributors,"business_to_business,business_manufacturing_and_supply,b2b_autos_and_vehicles,auto_manufacturers_and_distributors"
business_to_business,automation_services,"business_to_business,commercial_industrial,automation_services"
business_to_business,b2b_agriculture_and_food,"business_to_business,b2b_agriculture_and_food"
business_to_business,b2b_apparel,"business_to_business,business_manufacturing_and_supply,b2b_apparel"
business_to_business,b2b_autos_and_vehicles,"business_to_business,business_manufacturing_and_supply,b2b_autos_and_vehicles"
business_to_business,b2b_cleaning_and_waste_management,"business_to_business,business_to_business_services,environmental_and_ecological_services_for_businesses,b2b_cleaning_and_waste_management"
business_to_business,b2b_dairies,"business_to_business,b2b_agriculture_and_food,b2b_dairies"
business_to_business,b2b_electronic_equipment,"business_to_business,business_manufacturing_and_supply,b2b_electronic_equipment"
business_to_business,b2b_energy_and_mining,"business_to_business,b2b_energy_and_mining"
business_to_business,b2b_equipment_maintenance_and_repair,"business_to_business,business_manufacturing_and_supply,b2b_machinery_and_tools,b2b_equipment_maintenance_and_repair"
business_to_business,b2b_farming,"business_to_business,b2b_agriculture_and_food,b2b_farming"
business_to_business,b2b_farms,"business_to_business,b2b_agriculture_and_food,b2b_farming,b2b_farms"
business_to_business,b2b_food_products,"business_to_business,b2b_agriculture_and_food,b2b_food_products"
business_to_business,b2b_forklift_dealers,"business_to_business,business_storage_and_transportation,trucks_and_industrial_vehicles,b2b_forklift_dealers"
business_to_business,b2b_furniture_and_housewares,"business_to_business,business_manufacturing_and_supply,b2b_furniture_and_housewares"
business_to_business,b2b_hardware,"business_to_business,business_manufacturing_and_supply,b2b_hardware"
business_to_business,b2b_jewelers,"business_to_business,business_manufacturing_and_supply,b2b_jewelers"
business_to_business,b2b_machinery_and_tools,"business_to_business,business_manufacturing_and_supply,b2b_machinery_and_tools"
business_to_business,b2b_medical_support_services,"business_to_business,b2b_medical_support_services"
business_to_business,b2b_oil_and_gas_extraction_and_services,"business_to_business,b2b_energy_and_mining,oil_and_gas,b2b_oil_and_gas_extraction_and_services"
business_to_business,b2b_rubber_and_plastics,"business_to_business,business_manufacturing_and_supply,b2b_rubber_and_plastics"
business_to_business,b2b_science_and_technology,"business_to_business,b2b_science_and_technology"
business_to_business,b2b_scientific_equipment,"business_to_business,b2b_science_and_technology,b2b_scientific_equipment"
business_to_business,b2b_sporting_and_recreation_goods,"business_to_business,business_manufacturing_and_supply,b2b_sporting_and_recreation_goods"
business_to_business,b2b_storage_and_warehouses,"business_to_business,business_storage_and_transportation,b2b_storage_and_warehouses"
business_to_business,b2b_textiles,"business_to_business,business_manufacturing_and_supply,b2b_textiles"
business_to_business,b2b_tires,"business_to_business,business_manufacturing_and_supply,b2b_autos_and_vehicles,b2b_tires"
business_to_business,b2b_tractor_dealers,"business_to_business,business_storage_and_transportation,trucks_and_industrial_vehicles,b2b_tractor_dealers"
business_to_business,b2b_truck_equipment_parts_and_accessories,"business_to_business,business_storage_and_transportation,trucks_and_industrial_vehicles,b2b_truck_equipment_parts_and_accessories"
business_to_business,background_check_services,"business_to_business,business_to_business_services,human_resource_services,background_check_services"
business_to_business,bags_luggage_company,"business_to_business,business,bags_luggage_company"
business_to_business,battery_inverter_supplier,"business_to_business,business_manufacturing_and_supply,battery_inverter_supplier"
business_to_business,bearing_supplier,"business_to_business,business_manufacturing_and_supply,bearing_supplier"
business_to_business,beauty_product_supplier,"business_to_business,business_equipment_and_supply,beauty_product_supplier"
business_to_business,beverage_supplier,"business_to_business,business_equipment_and_supply,beverage_supplier"
business_to_business,biotechnology_company,"business_to_business,b2b_medical_support_services,biotechnology_company"
business_to_business,boat_builder,"business_to_business,business_to_business_services,boat_builder"
business_to_business,bottled_water_company,"business_to_business,business,bottled_water_company"
business_to_business,business,"business_to_business,business"
business_to_business,business_advertising,"business_to_business,business_advertising"
business_to_business,business_equipment_and_supply,"business_to_business,business_equipment_and_supply"
business_to_business,business_management_services,"business_to_business,business_to_business_services,consultant_and_general_service,business_management_services"
business_to_business,business_manufacturing_and_supply,"business_to_business,business_manufacturing_and_supply"
business_to_business,business_office_supplies_and_stationery,"business_to_business,business_equipment_and_supply,business_office_supplies_and_stationery"
business_to_business,business_records_storage_and_management,"business_to_business,business_to_business_services,business_records_storage_and_management"
business_to_business,business_signage,"business_to_business,business_advertising,business_signage"
business_to_business,business_storage_and_transportation,"business_to_business,business_storage_and_transportation"
business_to_business,business_to_business,business_to_business
business_to_business,business_to_business_services,"business_to_business,business_to_business_services"
business_to_business,casting_molding_and_machining,"business_to_business,business_manufacturing_and_supply,casting_molding_and_machining"
business_to_business,cement_supplier,"business_to_business,business_manufacturing_and_supply,cement_supplier"
business_to_business,chemical_plant,"business_to_business,business_manufacturing_and_supply,chemical_plant"
business_to_business,cleaning_products_supplier,"business_to_business,business_manufacturing_and_supply,cleaning_products_supplier"
business_to_business,clinical_laboratories,"business_to_business,b2b_medical_support_services,clinical_laboratories"
business_to_business,clothing_company,"business_to_business,business,clothing_company"
business_to_business,coal_and_coke,"business_to_business,b2b_energy_and_mining,mining,coal_and_coke"
business_to_business,commercial_industrial,"business_to_business,commercial_industrial"
business_to_business,computer_wholesaler,"business_to_business,business_equipment_and_supply,wholesaler,computer_wholesaler"
business_to_business,consultant_and_general_service,"business_to_business,business_to_business_services,consultant_and_general_service"
business_to_business,cosmetic_products_manufacturer,"business_to_business,business_manufacturing_and_supply,cosmetic_products_manufacturer"
business_to_business,cotton_mill,"business_to_business,business_manufacturing_and_supply,mills,cotton_mill"
business_to_business,coworking_space,"business_to_business,business_to_business_services,coworking_space"
business_to_business,crops_production,"business_to_business,b2b_agriculture_and_food,crops_production"
business_to_business,dairy_farm,"business_to_business,b2b_agriculture_and_food,b2b_farming,b2b_farms,dairy_farm"
business_to_business,dental_laboratories,"business_to_business,b2b_medical_support_services,dental_laboratories"
business_to_business,direct_mail_advertising,"business_to_business,business_advertising,direct_mail_advertising"
business_to_business,distribution_services,"business_to_business,business_storage_and_transportation,freight_and_cargo_service,distribution_services"
business_to_business,domestic_business_and_trade_organizations,"business_to_business,business_to_business_services,domestic_business_and_trade_organizations"
business_to_business,drinking_water_dispenser,"business_to_business,business_manufacturing_and_supply,drinking_water_dispenser"
business_to_business,electrical_wholesaler,"business_to_business,business_equipment_and_supply,wholesaler,electrical_wholesaler"
business_to_business,electronic_parts_supplier,"business_to_business,business_equipment_and_supply,electronic_parts_supplier"
business_to_business,energy_equipment_and_solution,"business_to_business,business_equipment_and_supply,energy_equipment_and_solution"
business_to_business,energy_management_and_conservation_consultants,"business_to_business,business_to_business_services,environmental_and_ecological_services_for_businesses,energy_management_and_conservation_consultants"
business_to_business,environmental_and_ecological_services_for_businesses,"business_to_business,business_to_business_services,environmental_and_ecological_services_for_businesses"
business_to_business,environmental_conservation_and_ecological_organizations,"business_to_business,business_to_business_services,environmental_and_ecological_services_for_businesses,environmental_conservation_and_ecological_organizations"
business_to_business,environmental_renewable_natural_resource,"business_to_business,business_to_business_services,environmental_and_ecological_services_for_businesses,environmental_renewable_natural_resource"
business_to_business,executive_search_consultants,"business_to_business,business_to_business_services,consultant_and_general_service,executive_search_consultants"
business_to_business,exporters,"business_to_business,business_to_business_services,international_business_and_trade_services,importer_and_exporter,exporters"
business_to_business,fabric_wholesaler,"business_to_business,business_equipment_and_supply,wholesaler,fabric_wholesaler"
business_to_business,farm_equipment_and_supply,"business_to_business,b2b_agriculture_and_food,b2b_farming,farm_equipment_and_supply"
business_to_business,farming_services,"business_to_business,b2b_agriculture_and_food,b2b_farming,farming_services"
business_to_business,fastener_supplier,"business_to_business,business_manufacturing_and_supply,fastener_supplier"
business_to_business,ferry_boat_company,"business_to_business,business,ferry_boat_company"
business_to_business,fertilizer_store,"business_to_business,b2b_agriculture_and_food,b2b_farming,farm_equipment_and_supply,fertilizer_store"
business_to_business,fish_farm,"business_to_business,b2b_agriculture_and_food,fish_farms_and_hatcheries,fish_farm"
business_to_business,fish_farms_and_hatcheries,"business_to_business,b2b_agriculture_and_food,fish_farms_and_hatcheries"
business_to_business,fitness_equipment_wholesaler,"business_to_business,business_equipment_and_supply,wholesaler,fitness_equipment_wholesaler"
business_to_business,flour_mill,"business_to_business,business_manufacturing_and_supply,mills,flour_mill"
business_to_business,fmcg_wholesaler,"business_to_business,business_equipment_and_supply,wholesaler,fmcg_wholesaler"
business_to_business,food_and_beverage_exporter,"business_to_business,business_to_business_services,international_business_and_trade_services,importer_and_exporter,exporters,food_and_beverage_exporter"
business_to_business,food_beverage_service_distribution,"business_to_business,business,food_beverage_service_distribution"
business_to_business,food_consultant,"business_to_business,business_to_business_services,consultant_and_general_service,food_consultant"
business_to_business,footwear_wholesaler,"business_to_business,business_equipment_and_supply,wholesaler,footwear_wholesaler"
business_to_business,forestry_consultants,"business_to_business,business_to_business_services,environmental_and_ecological_services_for_businesses,forestry_consultants"
business_to_business,freight_and_cargo_service,"business_to_business,business_storage_and_transportation,freight_and_cargo_service"
business_to_business,freight_forwarding_agency,"business_to_business,business_storage_and_transportation,freight_and_cargo_service,freight_forwarding_agency"
business_to_business,furniture_manufacturers,"business_to_business,business_manufacturing_and_supply,b2b_furniture_and_housewares,furniture_manufacturers"
business_to_business,furniture_wholesalers,"business_to_business,business_manufacturing_and_supply,b2b_furniture_and_housewares,furniture_wholesalers"
business_to_business,geological_services,"business_to_business,business_to_business_services,environmental_and_ecological_services_for_businesses,geological_services"
business_to_business,glass_manufacturer,"business_to_business,business_manufacturing_and_supply,glass_manufacturer"
business_to_business,grain_elevators,"business_to_business,b2b_agriculture_and_food,b2b_farming,farm_equipment_and_supply,grain_elevators"
business_to_business,grain_production,"business_to_business,b2b_agriculture_and_food,crops_production,grain_production"
business_to_business,granite_supplier,"business_to_business,business_manufacturing_and_supply,granite_supplier"
business_to_business,greengrocer,"business_to_business,business_equipment_and_supply,wholesaler,greengrocer"
business_to_business,greenhouses,"business_to_business,b2b_agriculture_and_food,b2b_farming,farm_equipment_and_supply,greenhouses"
business_to_business,hospital_equipment_and_supplies,"business_to_business,b2b_medical_support_services,hospital_equipment_and_supplies"
business_to_business,hotel_supply_service,"business_to_business,business,hotel_supply_service"
business_to_business,human_resource_services,"business_to_business,business_to_business_services,human_resource_services"
business_to_business,hvac_supplier,"business_to_business,business_manufacturing_and_supply,hvac_supplier"
business_to_business,hydraulic_equipment_supplier,"business_to_business,business_equipment_and_supply,hydraulic_equipment_supplier"
business_to_business,importer_and_exporter,"business_to_business,business_to_business_services,international_business_and_trade_services,importer_and_exporter"
business_to_business,importers,"business_to_business,business_to_business_services,international_business_and_trade_services,importer_and_exporter,importers"
business_to_business,industrial_company,"business_to_business,commercial_industrial,industrial_company"
business_to_business,industrial_equipment,"business_to_business,business_manufacturing_and_supply,b2b_machinery_and_tools,industrial_equipment"
business_to_business,industrial_spares_and_products_wholesaler,"business_to_business,business_equipment_and_supply,wholesaler,industrial_spares_and_products_wholesaler"
business_to_business,information_technology_company,"business_to_business,business_to_business_services,information_technology_company"
business_to_business,international_business_and_trade_services,"business_to_business,business_to_business_services,international_business_and_trade_services"
business_to_business,inventory_control_service,"business_to_business,commercial_industrial,inventory_control_service"
business_to_business,iron_and_steel_industry,"business_to_business,business_manufacturing_and_supply,metals,metal_fabricator,iron_and_steel_industry"
business_to_business,iron_and_steel_store,"business_to_business,business_equipment_and_supply,wholesaler,iron_and_steel_store"
business_to_business,iron_work,"business_to_business,business_manufacturing_and_supply,metals,metal_fabricator,iron_and_steel_industry,iron_work"
business_to_business,irrigation_companies,"business_to_business,b2b_agriculture_and_food,b2b_farming,farm_equipment_and_supply,irrigation_companies"
business_to_business,jewelry_and_watches_manufacturer,"business_to_business,business_manufacturing_and_supply,jewelry_and_watches_manufacturer"
business_to_business,jewelry_manufacturer,"business_to_business,business_manufacturing_and_supply,jewelry_manufacturer"
business_to_business,laboratory_equipment_supplier,"business_to_business,business_equipment_and_supply,laboratory_equipment_supplier"
business_to_business,laser_cutting_service_provider,"business_to_business,business_to_business_services,laser_cutting_service_provider"
business_to_business,leather_products_manufacturer,"business_to_business,business_manufacturing_and_supply,leather_products_manufacturer"
business_to_business,lighting_fixture_manufacturers,"business_to_business,business_manufacturing_and_supply,lighting_fixture_manufacturers"
business_to_business,lingerie_wholesaler,"business_to_business,business_equipment_and_supply,wholesaler,lingerie_wholesaler"
business_to_business,livestock_breeder,"business_to_business,b2b_agriculture_and_food,livestock_breeder"
business_to_business,livestock_dealers,"business_to_business,b2b_agriculture_and_food,livestock_dealers"
business_to_business,logging_contractor,"business_to_business,business_manufacturing_and_supply,wood_and_pulp,logging_contractor"
business_to_business,logging_equipment_and_supplies,"business_to_business,business_manufacturing_and_supply,wood_and_pulp,logging_equipment_and_supplies"
business_to_business,logging_services,"business_to_business,business_manufacturing_and_supply,wood_and_pulp,logging_services"
business_to_business,manufacturers_agents_and_representatives,"business_to_business,business_to_business_services,domestic_business_and_trade_organizations,manufacturers_agents_and_representatives"
business_to_business,manufacturing_and_industrial_consultant,"business_to_business,business_to_business_services,consultant_and_general_service,manufacturing_and_industrial_consultant"
business_to_business,marketing_consultant,"business_to_business,business_advertising,marketing_consultant"
business_to_business,mattress_manufacturing,"business_to_business,business_manufacturing_and_supply,mattress_manufacturing"
business_to_business,meat_wholesaler,"business_to_business,business_equipment_and_supply,wholesaler,meat_wholesaler"
business_to_business,medical_research_and_development,"business_to_business,b2b_medical_support_services,medical_research_and_development"
business_to_business,metal_fabricator,"business_to_business,business_manufacturing_and_supply,metals,metal_fabricator"
business_to_business,metal_plating_service,"business_to_business,business_manufacturing_and_supply,metals,metal_plating_service"
business_to_business,metal_supplier,"business_to_business,business_manufacturing_and_supply,metals,metal_supplier"
business_to_business,metals,"business_to_business,business_manufacturing_and_supply,metals"
business_to_business,mills,"business_to_business,business_manufacturing_and_supply,mills"
business_to_business,mining,"business_to_business,b2b_energy_and_mining,mining"
business_to_business,motor_freight_trucking,"business_to_business,business_storage_and_transportation,motor_freight_trucking"
business_to_business,newspaper_advertising,"business_to_business,business_advertising,newspaper_advertising"
business_to_business,occupational_safety,"business_to_business,commercial_industrial,occupational_safety"
business_to_business,oil_and_gas,"business_to_business,b2b_energy_and_mining,oil_and_gas"
business_to_business,oil_and_gas_exploration_and_development,"business_to_business,b2b_energy_and_mining,oil_and_gas,oil_and_gas_exploration_and_development"
business_to_business,oil_and_gas_field_equipment_and_services,"business_to_business,b2b_energy_and_mining,oil_and_gas,oil_and_gas_field_equipment_and_services"
business_to_business,oil_refiners,"business_to_business,b2b_energy_and_mining,oil_and_gas,oil_refiners"
business_to_business,optical_wholesaler,"business_to_business,business_equipment_and_supply,wholesaler,optical_wholesaler"
business_to_business,orchards_production,"business_to_business,b2b_agriculture_and_food,crops_production,orchards_production"
business_to_business,outdoor_advertising,"business_to_business,business_advertising,outdoor_advertising"
business_to_business,paper_mill,"business_to_business,business_manufacturing_and_supply,mills,paper_mill"
business_to_business,pharmaceutical_companies,"business_to_business,b2b_medical_support_services,pharmaceutical_companies"
business_to_business,pharmaceutical_products_wholesaler,"business_to_business,business_equipment_and_supply,wholesaler,pharmaceutical_products_wholesaler"
business_to_business,pig_farm,"business_to_business,b2b_agriculture_and_food,b2b_farming,b2b_farms,pig_farm"
business_to_business,pipe_supplier,"business_to_business,business_manufacturing_and_supply,pipe_supplier"
business_to_business,pipeline_transportation,"business_to_business,business_storage_and_transportation,pipeline_transportation"
business_to_business,plastic_company,"business_to_business,business_manufacturing_and_supply,b2b_rubber_and_plastics,plastic_company"
business_to_business,plastic_fabrication_company,"business_to_business,business_manufacturing_and_supply,plastic_fabrication_company"
business_to_business,plastic_injection_molding_workshop,"business_to_business,business_manufacturing_and_supply,plastic_injection_molding_workshop"
business_to_business,plastic_manufacturer,"business_to_business,business_manufacturing_and_supply,b2b_rubber_and_plastics,plastic_manufacturer"
business_to_business,poultry_farming,"business_to_business,b2b_agriculture_and_food,poultry_farming"
business_to_business,power_plants_and_power_plant_service,"business_to_business,b2b_energy_and_mining,power_plants_and_power_plant_service"
business_to_business,printing_equipment_and_supply,"business_to_business,business_manufacturing_and_supply,printing_equipment_and_supply"
business_to_business,produce_wholesaler,"business_to_business,business_equipment_and_supply,wholesaler,produce_wholesaler"
business_to_business,promotional_products_and_services,"business_to_business,business_advertising,promotional_products_and_services"
business_to_business,publicity_service,"business_to_business,business_advertising,publicity_service"
business_to_business,quarries,"business_to_business,b2b_energy_and_mining,mining,quarries"
business_to_business,radio_and_television_commercials,"business_to_business,business_advertising,radio_and_television_commercials"
business_to_business,railroad_freight,"business_to_business,business_storage_and_transportation,railroad_freight"
business_to_business,research_institute,"business_to_business,b2b_science_and_technology,research_institute"
business_to_business,restaurant_equipment_and_supply,"business_to_business,business_equipment_and_supply,restaurant_equipment_and_supply"
business_to_business,restaurant_management,"business_to_business,business_to_business_services,restaurant_management"
business_to_business,restaurant_wholesale,"business_to_business,business_equipment_and_supply,wholesaler,restaurant_wholesale"
business_to_business,retaining_wall_supplier,"business_to_business,business_manufacturing_and_supply,retaining_wall_supplier"
business_to_business,rice_mill,"business_to_business,business_manufacturing_and_supply,mills,rice_mill"
business_to_business,sand_and_gravel_supplier,"business_to_business,business_manufacturing_and_supply,sand_and_gravel_supplier"
business_to_business,saw_mill,"business_to_business,business_manufacturing_and_supply,mills,saw_mill"
business_to_business,scale_supplier,"business_to_business,business_manufacturing_and_supply,scale_supplier"
business_to_business,scientific_laboratories,"business_to_business,b2b_science_and_technology,scientific_laboratories"
business_to_business,scrap_metals,"business_to_business,business_manufacturing_and_supply,metals,scrap_metals"
business_to_business,seafood_wholesaler,"business_to_business,business_equipment_and_supply,wholesaler,seafood_wholesaler"
business_to_business,seal_and_hanko_dealers,"business_to_business,business_manufacturing_and_supply,seal_and_hanko_dealers"
business_to_business,secretarial_services,"business_to_business,business_to_business_services,consultant_and_general_service,secretarial_services"
business_to_business,sheet_metal,"business_to_business,business_manufacturing_and_supply,metals,sheet_metal"
business_to_business,shoe_factory,"business_to_business,business_manufacturing_and_supply,shoe_factory"
business_to_business,spices_wholesaler,"business_to_business,business_equipment_and_supply,wholesaler,fmcg_wholesaler,spices_wholesaler"
business_to_business,spring_supplier,"business_to_business,business_manufacturing_and_supply,spring_supplier"
business_to_business,steel_fabricators,"business_to_business,business_manufacturing_and_supply,metals,steel_fabricators"
business_to_business,stone_supplier,"business_to_business,business_manufacturing_and_supply,stone_supplier"
business_to_business,surgical_appliances_and_supplies,"business_to_business,b2b_medical_support_services,surgical_appliances_and_supplies"
business_to_business,tea_wholesaler,"business_to_business,business_equipment_and_supply,wholesaler,tea_wholesaler"
business_to_business,telecommunications_company,"business_to_business,business_to_business_services,telecommunications_company"
business_to_business,telemarketing_services,"business_to_business,business_advertising,telemarketing_services"
business_to_business,textile_mill,"business_to_business,business_manufacturing_and_supply,mills,textile_mill"
business_to_business,thread_supplier,"business_to_business,business_equipment_and_supply,thread_supplier"
business_to_business,threads_and_yarns_wholesaler,"business_to_business,business_equipment_and_supply,wholesaler,threads_and_yarns_wholesaler"
business_to_business,tobacco_company,"business_to_business,business,tobacco_company"
business_to_business,tools_wholesaler,"business_to_business,business_equipment_and_supply,wholesaler,tools_wholesaler"
business_to_business,tower_communication_service,"business_to_business,business_to_business_services,tower_communication_service"
business_to_business,transcription_services,"business_to_business,business_to_business_services,transcription_services"
business_to_business,translating_and_interpreting_services,"business_to_business,business_to_business_services,translating_and_interpreting_services"
business_to_business,travel_company,"business_to_business,business,travel_company"
business_to_business,truck_dealer_for_businesses,"business_to_business,business_storage_and_transportation,trucks_and_industrial_vehicles,truck_dealer_for_businesses"
business_to_business,truck_repair_and_services_for_businesses,"business_to_business,business_storage_and_transportation,trucks_and_industrial_vehicles,truck_repair_and_services_for_businesses"
business_to_business,trucks_and_industrial_vehicles,"business_to_business,business_storage_and_transportation,trucks_and_industrial_vehicles"
business_to_business,turnery,"business_to_business,business_manufacturing_and_supply,turnery"
business_to_business,urban_farm,"business_to_business,b2b_agriculture_and_food,b2b_farming,b2b_farms,urban_farm"
business_to_business,vending_machine_supplier,"business_to_business,business_equipment_and_supply,vending_machine_supplier"
business_to_business,warehouse_rental_services_and_yards,"business_to_business,business_storage_and_transportation,b2b_storage_and_warehouses,warehouse_rental_services_and_yards"
business_to_business,warehouses,"business_to_business,business_storage_and_transportation,b2b_storage_and_warehouses,warehouses"
business_to_business,water_softening_equipment_supplier,"business_to_business,business_equipment_and_supply,water_softening_equipment_supplier"
business_to_business,water_treatment_equipment_and_services,"business_to_business,business_to_business_services,environmental_and_ecological_services_for_businesses,b2b_cleaning_and_waste_management,water_treatment_equipment_and_services"
business_to_business,weaving_mill,"business_to_business,business_manufacturing_and_supply,mills,weaving_mill"
business_to_business,wholesale_florist,"business_to_business,business_equipment_and_supply,wholesaler,wholesale_florist"
business_to_business,wholesale_grocer,"business_to_business,business_equipment_and_supply,wholesaler,wholesale_grocer"
business_to_business,wholesaler,"business_to_business,business_equipment_and_supply,wholesaler"
business_to_business,window_supplier,"business_to_business,business_manufacturing_and_supply,window_supplier"
business_to_business,wine_wholesaler,"business_to_business,business_equipment_and_supply,wholesaler,wine_wholesaler"
business_to_business,wood_and_pulp,"business_to_business,business_manufacturing_and_supply,wood_and_pulp"
eat_and_drink,acai_bowls,"eat_and_drink,restaurant,acai_bowls"
eat_and_drink,afghan_restaurant,"eat_and_drink,restaurant,afghan_restaurant"
eat_and_drink,african_restaurant,"eat_and_drink,restaurant,african_restaurant"
eat_and_drink,airport_lounge,"eat_and_drink,bar,airport_lounge"
eat_and_drink,american_restaurant,"eat_and_drink,restaurant,american_restaurant"
eat_and_drink,arabian_restaurant,"eat_and_drink,restaurant,arabian_restaurant"
eat_and_drink,argentine_restaurant,"eat_and_drink,restaurant,latin_american_restaurant,argentine_restaurant"
eat_and_drink,armenian_restaurant,"eat_and_drink,restaurant,middle_eastern_restaurant,armenian_restaurant"
eat_and_drink,asian_fusion_restaurant,"eat_and_drink,restaurant,asian_restaurant,asian_fusion_restaurant"
eat_and_drink,asian_restaurant,"eat_and_drink,restaurant,asian_restaurant"
eat_and_drink,australian_restaurant,"eat_and_drink,restaurant,australian_restaurant"
eat_and_drink,austrian_restaurant,"eat_and_drink,restaurant,austrian_restaurant"
eat_and_drink,azerbaijani_restaurant,"eat_and_drink,restaurant,middle_eastern_restaurant,azerbaijani_restaurant"
eat_and_drink,bagel_restaurant,"eat_and_drink,restaurant,breakfast_and_brunch_restaurant,bagel_restaurant"
eat_and_drink,baguettes,"eat_and_drink,restaurant,breakfast_and_brunch_restaurant,baguettes"
eat_and_drink,bangladeshi_restaurant,"eat_and_drink,restaurant,bangladeshi_restaurant"
eat_and_drink,baozi_restaurant,"eat_and_drink,restaurant,baozi_restaurant"
eat_and_drink,bar,"eat_and_drink,bar"
eat_and_drink,bar_and_grill_restaurant,"eat_and_drink,restaurant,bar_and_grill_restaurant"
eat_and_drink,barbecue_restaurant,"eat_and_drink,restaurant,barbecue_restaurant"
eat_and_drink,basque_restaurant,"eat_and_drink,restaurant,basque_restaurant"
